post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,is_live,images
10158852536874882,"তুমি তা জানো না, তবু, আমি জানি, একবার তোমাকে দেখেছি;-
পিছনের পটভূমিকায় সময়ের
শেষনাগ ছিলো, নেই;- বিজ্ঞানের ক্লান্ত নক্ষত্রেরা
নিভে যায়;- মানুষ অপ্রিজ্ঞাত সে-আমায়; তবুও তাদের একজন
গভীর মানুষী কেন নিজেকে চেনায়!
আহা, তাকে অন্ধকার অনন্তের মতো আমি জেনে নিয়ে, তবু,
অল্পায়ু রঙিন রৌদ্রে মানবের ইতিহাসে কে না জেনে কোথায় চলেছি!","তুমি তা জানো না, তবু, আমি জানি, একবার তোমাকে দেখেছি;-
পিছনের পটভূমিকায় সময়ের
শেষনাগ ছিলো, নেই;- বিজ্ঞানের ক্লান্ত নক্ষত্রেরা
নিভে যায়;- মানুষ অপ্রিজ্ঞাত সে-আমায়; তবুও তাদের একজন
গভীর মানুষী কেন নিজেকে চেনায়!
আহা, তাকে অন্ধকার অনন্তের মতো আমি জেনে নিয়ে, তবু,
অল্পায়ু রঙিন রৌদ্রে মানবের ইতিহাসে কে না জেনে কোথায় চলেছি!",,2020-12-04 19:09:55,,,,,1803,15,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158852536874882,,15330419881,False,[]
10158852337014882,"জীবন গিয়েছে চলে আমাদের কুড়ি কুড়ি, বছরের পার-
তখন হঠাৎ যদি মেঠো পথে পাই আমি তোমারে আবার!
pc- Anupoma Sneha","জীবন গিয়েছে চলে আমাদের কুড়ি কুড়ি, বছরের পার-
তখন হঠাৎ যদি মেঠো পথে পাই আমি তোমারে আবার!
pc- Anupoma Sneha",,2020-12-04 17:07:26,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129727477_10158852336924882_4518489784551500346_n.jpg?_nc_cat=106&ccb=2&_nc_sid=110474&_nc_ohc=5tvJW0l8jG0AX8O8q7m&_nc_ht=scontent-amt2-1.xx&tp=14&oh=28c514b1b1573b8df67e1abc2fd58098&oe=603734C3,,,,2877,24,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158852337014882,,15330419881,False,['https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129727477_10158852336924882_4518489784551500346_n.jpg?_nc_cat=106&ccb=2&_nc_sid=110474&_nc_ohc=5tvJW0l8jG0AX8O8q7m&_nc_ht=scontent-amt2-1.xx&tp=14&oh=28c514b1b1573b8df67e1abc2fd58098&oe=603734C3']
10158851619359882,"বিপন্ন বিস্ময়

...
...
...
...

পেইন্টিং : নুশাইবা নুশা","বিপন্ন বিস্ময়

...
...
...
...

পেইন্টিং : নুশাইবা নুশা",,2020-12-04 09:20:21,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129465963_10158851619364882_5779614194781867520_o.jpg?_nc_cat=109&ccb=2&_nc_sid=2d5d41&_nc_ohc=-PAq9rfv7rMAX-06Gox&_nc_ht=scontent-amt2-1.xx&tp=14&oh=5307869faf806ae65b3963498e4b02e4&oe=60371A73,,,,486,2,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158851619359882,,15330419881,False,"['https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129465963_10158851619364882_5779614194781867520_o.jpg?_nc_cat=109&ccb=2&_nc_sid=2d5d41&_nc_ohc=-PAq9rfv7rMAX-06Gox&_nc_ht=scontent-amt2-1.xx&tp=14&oh=5307869faf806ae65b3963498e4b02e4&oe=60371A73', 'https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129465963_10158851619364882_5779614194781867520_o.jpg?_nc_cat=109&ccb=2&_nc_sid=2d5d41&_nc_ohc=-PAq9rfv7rMAX-06Gox&_nc_ht=scontent-amt2-1.xx&tp=14&oh=5307869faf806ae65b3963498e4b02e4&oe=60371A73', 'https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129465963_10158851619364882_5779614194781867520_o.jpg?_nc_cat=109&ccb=2&_nc_sid=2d5d41&_nc_ohc=-PAq9rfv7rMAX-06Gox&_nc_ht=scontent-amt2-1.xx&tp=14&oh=5307869faf806ae65b3963498e4b02e4&oe=60371A73']"
10158851229724882,"সিন্ধুর ঢেউয়ের তলে অন্ধকার রাতের মতন
হৃদয় উঠিতে আছে কোলাহলে কেঁপে বারবার!","সিন্ধুর ঢেউয়ের তলে অন্ধকার রাতের মতন
হৃদয় উঠিতে আছে কোলাহলে কেঁপে বারবার!",,2020-12-04 05:00:42,,,,,1465,14,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158851229724882,,15330419881,False,[]
10158850661139882,"একদিন এই গুহা ব্যথা পেয়ে আহত হিয়ার
বাঁধন খুলিয়া দেবে! অধীর ঢেউয়ের মতো ছুটে
সেদিন সে খুঁজে লবে অই দুরে নক্ষত্রের পার!","একদিন এই গুহা ব্যথা পেয়ে আহত হিয়ার
বাঁধন খুলিয়া দেবে! অধীর ঢেউয়ের মতো ছুটে
সেদিন সে খুঁজে লবে অই দুরে নক্ষত্রের পার!",,2020-12-04 00:23:27,,,,,1053,4,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158850661139882,,15330419881,False,[]
10158850074899882,"তার মুখ মনে পড়ে এ-রকম স্নিগ্ধ পৃথিবীর
পাতাপতঙ্গের কাছে চলে এসে; চারিদিকে রাত্রি নক্ষত্রের আলোড়ন
এখন দয়ার মতো; তবুও দয়ার মানে মৃত্যুতে স্থির
হয়ে থেকে ভুলে যাওয়া মানুষের সনাতন মন।","তার মুখ মনে পড়ে এ-রকম স্নিগ্ধ পৃথিবীর
পাতাপতঙ্গের কাছে চলে এসে; চারিদিকে রাত্রি নক্ষত্রের আলোড়ন
এখন দয়ার মতো; তবুও দয়ার মানে মৃত্যুতে স্থির
হয়ে থেকে ভুলে যাওয়া মানুষের সনাতন মন।",,2020-12-03 19:29:07,,,,,1489,8,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158850074899882,,15330419881,False,[]
10158849600319882,"যে নদী হারায়ে যায় অন্ধকারে — রাতে — নিরুদ্দেশে,
তাহার চঞ্চল জল স্তব্ধ হয়ে কাঁপায় হৃদয়!","যে নদী হারায়ে যায় অন্ধকারে — রাতে — নিরুদ্দেশে,
তাহার চঞ্চল জল স্তব্ধ হয়ে কাঁপায় হৃদয়!",,2020-12-03 15:00:01,,,,,3460,26,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158849600319882,,15330419881,False,[]
10158848839104882,যে সুর থেমেছে তার স্মৃতি তবু বুকে জেগে রয়!,যে সুর থেমেছে তার স্মৃতি তবু বুকে জেগে রয়!,,2020-12-03 04:00:11,,,,,2743,18,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158848839104882,,15330419881,False,[]
10158847764979882,"সারাটি রাত্রি তারাটির সাথে তারাটিরই কথা হয়,-
আমাদের মুখ সারাটি রাত্রি মাটির বুকের’ পরে!","সারাটি রাত্রি তারাটির সাথে তারাটিরই কথা হয়,-
আমাদের মুখ সারাটি রাত্রি মাটির বুকের’ পরে!",,2020-12-02 19:01:16,,,,,2775,11,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158847764979882,,15330419881,False,[]
10158847287779882,"সব শেষ হবে — তবু আলোড়ন, তা কি শেষ হবে!","সব শেষ হবে — তবু আলোড়ন, তা কি শেষ হবে!",,2020-12-02 13:50:50,,,,,2174,21,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158847287779882,,15330419881,False,[]
10158846774519882,"যা পেয়েছি একবার, পাব নাকি আবার তা খুঁজে!","যা পেয়েছি একবার, পাব নাকি আবার তা খুঁজে!",,2020-12-02 06:44:42,,,,,2122,35,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158846774519882,,15330419881,False,[]
10158845244644882,"আমি তার উপেক্ষার ভাষা
আমি তার ঘৃণার আক্রোশ
অবহেলা ক’রে গেছি; যে নক্ষত্র – নক্ষত্রের দোষ
আমার প্রেমের পথে বার-বার দিয়ে গেছে বাধা
আমি তা ভুলিয়া গেছি;
তবু এই ভালোবাসা – ধুলো আর কাদা - ।","আমি তার উপেক্ষার ভাষা
আমি তার ঘৃণার আক্রোশ
অবহেলা ক’রে গেছি; যে নক্ষত্র – নক্ষত্রের দোষ
আমার প্রেমের পথে বার-বার দিয়ে গেছে বাধা
আমি তা ভুলিয়া গেছি;
তবু এই ভালোবাসা – ধুলো আর কাদা - ।",,2020-12-01 16:06:21,,,,,2240,18,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158845244644882,,15330419881,False,[]
10158844939549882,"নিঃসঙ্গ বুকের গানে
নিশীথের বাতাসের মতো
একদিন এসেছিলে —
দিয়েছিলে এক রাত্রি দিতে পারে যত!","নিঃসঙ্গ বুকের গানে
নিশীথের বাতাসের মতো
একদিন এসেছিলে —
দিয়েছিলে এক রাত্রি দিতে পারে যত!",,2020-12-01 12:32:29,,,,,1630,16,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158844939549882,,15330419881,False,[]
10158844386564882,"শেষবার তার সাথে যখন হয়েছে দেখা মাঠের উপরে
বলিলাম: ‘একদিন এমন সময়
আবার আসিয়ো তুমি, আসিবার ইচ্ছা যদি হয়!–
পঁচিশ বছর পরে!’

—পঁচিশ বছর পরে/ধূসর পাণ্ডুলিপি","শেষবার তার সাথে যখন হয়েছে দেখা মাঠের উপরে
বলিলাম: ‘একদিন এমন সময়
আবার আসিয়ো তুমি, আসিবার ইচ্ছা যদি হয়!–
পঁচিশ বছর পরে!’

—পঁচিশ বছর পরে/ধূসর পাণ্ডুলিপি",,2020-12-01 04:24:12,,,,,3078,34,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158844386564882,,15330419881,False,[]
10158843113144882,"আশার ঠোঁটের মতো নিরাশার ভিজে চোখ চুমি
আমার বুকের’পরে মুখ রেখে ঘুমায়েছ তুমি!","আশার ঠোঁটের মতো নিরাশার ভিজে চোখ চুমি
আমার বুকের’পরে মুখ রেখে ঘুমায়েছ তুমি!",,2020-11-30 17:02:25,,,,,3028,21,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158843113144882,,15330419881,False,[]
10158842265344882,"জীবন গিয়েছে চলে আমাদের কুড়ি কুড়ি, বছরের পার-
তখন হঠাৎ যদি মেঠো পথে পাই আমি তোমারে আবার!
— কুড়ি বছর পরে","জীবন গিয়েছে চলে আমাদের কুড়ি কুড়ি, বছরের পার-
তখন হঠাৎ যদি মেঠো পথে পাই আমি তোমারে আবার!
— কুড়ি বছর পরে",,2020-11-30 06:04:50,,,,,3837,49,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158842265344882,,15330419881,False,[]
10158840709899882,"নিঃসঙ্গ বুকের গানে
নিশীথের বাতাসের মতো
একদিন এসেছিলে,-
দিয়েছিলে এক রাত্রি দিতে পারে যত!","নিঃসঙ্গ বুকের গানে
নিশীথের বাতাসের মতো
একদিন এসেছিলে,-
দিয়েছিলে এক রাত্রি দিতে পারে যত!",,2020-11-29 17:43:02,,,,,2288,10,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158840709899882,,15330419881,False,[]
10158840393669882,"তোমার আকাশে তুমি উষ্ণ হয়ে আছো, তবু-
বাহিরের আকাশের শীতে
নক্ষত্রের হইতেছে ক্ষয় , নক্ষত্রের মতন হৃদয়
পড়িতেছে ঝ’রে-
ক্লান্ত হয়ে- শিশিরের মতো শব্দ ক’রে !

~নির্জন স্বাক্ষর/ জীবনানন্দ দাশ","তোমার আকাশে তুমি উষ্ণ হয়ে আছো, তবু-
বাহিরের আকাশের শীতে
নক্ষত্রের হইতেছে ক্ষয় , নক্ষত্রের মতন হৃদয়
পড়িতেছে ঝ’রে-
ক্লান্ত হয়ে- শিশিরের মতো শব্দ ক’রে !

~নির্জন স্বাক্ষর/ জীবনানন্দ দাশ",,2020-11-29 15:05:07,,,,,2358,22,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158840393669882,,15330419881,False,[]
10158840109304882,"আজকের জীবনের এই টুকরো টুকরো মৃত্যু আর থাকত না:
থাকত না আজকের জীবনের টুকরো টুকরো সাধের ব্যর্থতা ও অন্ধকার;
আমি যদি বনহংস হতাম,
বনহংসী হতে যদি তুমি;
কোনো এক দিগন্তের জলসিড়ি নদীর ধারে
ধানক্ষেতের কাছে।","আজকের জীবনের এই টুকরো টুকরো মৃত্যু আর থাকত না:
থাকত না আজকের জীবনের টুকরো টুকরো সাধের ব্যর্থতা ও অন্ধকার;
আমি যদি বনহংস হতাম,
বনহংসী হতে যদি তুমি;
কোনো এক দিগন্তের জলসিড়ি নদীর ধারে
ধানক্ষেতের কাছে।",,2020-11-29 11:05:07,,,,,1284,17,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158840109304882,,15330419881,False,[]
10158838545744882,"সকল যেতেছে চ’লে,- সব যায় নিভে – মুছে- ভেসে-
যে সুর থেমেছে তার স্মৃতি তবু বুকে জেগে রয়!
যে নদী হারায়ে যায় অন্ধকারে –রাতে – নিরুদ্দেশে,
তাহার চঞ্চল জল স্তব্ধ হয়ে কাঁপায় হৃদয়!","সকল যেতেছে চ’লে,- সব যায় নিভে – মুছে- ভেসে-
যে সুর থেমেছে তার স্মৃতি তবু বুকে জেগে রয়!
যে নদী হারায়ে যায় অন্ধকারে –রাতে – নিরুদ্দেশে,
তাহার চঞ্চল জল স্তব্ধ হয়ে কাঁপায় হৃদয়!",,2020-11-28 17:40:58,,,,,1725,9,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158838545744882,,15330419881,False,[]
10158838219354882,"""বিকেলের মরচে রঙের স্থির মেঘে
আতুর কাকের জন্ম হয়--
পৃথিবীর, তবু যেন তারা কেউ পৃথিবীর নয়।""

~ জীবনানন্দ দাশ

(Oil on canvas - 2017)
কাক সিরিজঃ ২
~ নুশাইবা নুশা","""বিকেলের মরচে রঙের স্থির মেঘে
আতুর কাকের জন্ম হয়--
পৃথিবীর, তবু যেন তারা কেউ পৃথিবীর নয়।""

~ জীবনানন্দ দাশ

(Oil on canvas - 2017)
কাক সিরিজঃ ২
~ নুশাইবা নুশা",,2020-11-28 14:25:23,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127235504_10158838219364882_5475833606862362609_o.jpg?_nc_cat=100&ccb=2&_nc_sid=2d5d41&_nc_ohc=Ojgv1kMMTn0AX_uVHwP&_nc_ht=scontent-ams4-1.xx&tp=14&oh=36a0365b141c2949339e427641ded15c&oe=60373B23,,,,1891,12,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158838219354882,,15330419881,False,"['https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127235504_10158838219364882_5475833606862362609_o.jpg?_nc_cat=100&ccb=2&_nc_sid=2d5d41&_nc_ohc=Ojgv1kMMTn0AX_uVHwP&_nc_ht=scontent-ams4-1.xx&tp=14&oh=36a0365b141c2949339e427641ded15c&oe=60373B23', 'https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127235504_10158838219364882_5475833606862362609_o.jpg?_nc_cat=100&ccb=2&_nc_sid=2d5d41&_nc_ohc=Ojgv1kMMTn0AX_uVHwP&_nc_ht=scontent-ams4-1.xx&tp=14&oh=36a0365b141c2949339e427641ded15c&oe=60373B23', 'https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127235504_10158838219364882_5475833606862362609_o.jpg?_nc_cat=100&ccb=2&_nc_sid=2d5d41&_nc_ohc=Ojgv1kMMTn0AX_uVHwP&_nc_ht=scontent-ams4-1.xx&tp=14&oh=36a0365b141c2949339e427641ded15c&oe=60373B23']"
10158837814694882,"ভোরের বেলার মাঠ প্রান্তর নীলকন্ঠ পাখি
দুপুরবেলার আকাশে নীল পাহাড় নীলিমা,
সারাটি দিন মীনরৌদ্রমুখর জলের স্বর,-
অনবসিত বাহির-ঘরের ঘরণীর এই সীমা।

তবুও রৌদ্র সাগরে নিভে গেল;

ব’লে গেলঃ ‘অনেক মানুষ ম’রে গেছে’; ‘অনেক নারীরা কি
তাদের সাথে হারিয়ে গেছে?’-বলতে গেলাম আমি;
উঁচু গাছের ধূসর হাড়ে চাঁদ না কি সে পাখি
বাতাস আকাশ নক্ষত্র নীড় খুঁজে
ব’সে আছে এই প্রকৃতির পলকে নিবিড় হ’য়ে;
পুরুষনারী হারিয়ে গেছে শস্প নদীর অমনোনিবেশে,
অমেয় সুসময়ের মতো রয়েছে হৃদয়ে।","ভোরের বেলার মাঠ প্রান্তর নীলকন্ঠ পাখি
দুপুরবেলার আকাশে নীল পাহাড় নীলিমা,
সারাটি দিন মীনরৌদ্রমুখর জলের স্বর,-
অনবসিত বাহির-ঘরের ঘরণীর এই সীমা।

তবুও রৌদ্র সাগরে নিভে গেল;

ব’লে গেলঃ ‘অনেক মানুষ ম’রে গেছে’; ‘অনেক নারীরা কি
তাদের সাথে হারিয়ে গেছে?’-বলতে গেলাম আমি;
উঁচু গাছের ধূসর হাড়ে চাঁদ না কি সে পাখি
বাতাস আকাশ নক্ষত্র নীড় খুঁজে
ব’সে আছে এই প্রকৃতির পলকে নিবিড় হ’য়ে;
পুরুষনারী হারিয়ে গেছে শস্প নদীর অমনোনিবেশে,
অমেয় সুসময়ের মতো রয়েছে হৃদয়ে।",,2020-11-28 09:15:19,,,,,1108,3,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158837814694882,,15330419881,False,[]
10158837590014882,"হেমন্তের ঝ’রে আমি ঝরিব যখন –
পথের পাতার মতো তুমিও তখন
আমার বুকের’ পরে শুয়ে রবে ?- অনেক ঘুমের ঘোরে ভরিবে কি মন
সেদিন তোমার !
তোমার আকাশ- আলো – জীবনের ধার
ক্ষয়ে যাবে সেদিন সকল ?
আমার বুকের’ পরে সেই রাতে জমেছে যে শিশিরের জল
তুমিও কি চেয়েছিলে শুধু তাই ! শুধু তার স্বাদ
তোমারে কি শান্তি দেবে !
আমি চ’লে যাব ,- তবু জীবন অগাধ
তোমারে রাখিবে ধ’রে সেই দিন পৃথিবীর’পরে ;-
আমার সকল গান তবুও তোমারে লক্ষ্য করে !","হেমন্তের ঝ’রে আমি ঝরিব যখন –
পথের পাতার মতো তুমিও তখন
আমার বুকের’ পরে শুয়ে রবে ?- অনেক ঘুমের ঘোরে ভরিবে কি মন
সেদিন তোমার !
তোমার আকাশ- আলো – জীবনের ধার
ক্ষয়ে যাবে সেদিন সকল ?
আমার বুকের’ পরে সেই রাতে জমেছে যে শিশিরের জল
তুমিও কি চেয়েছিলে শুধু তাই ! শুধু তার স্বাদ
তোমারে কি শান্তি দেবে !
আমি চ’লে যাব ,- তবু জীবন অগাধ
তোমারে রাখিবে ধ’রে সেই দিন পৃথিবীর’পরে ;-
আমার সকল গান তবুও তোমারে লক্ষ্য করে !",,2020-11-28 05:41:12,,,,,1609,24,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158837590014882,,15330419881,False,[]
10158836494414882,"আমরা মৃত্যুর আগে কি বুঝিতে চাই আর? জানি না কি আহা,
সব রঙ কামনার শিয়রে যে দেয়ালের মতো এসে জাগে
ধূসর মৃত্যুর মুখ ;- একদিন পৃথিবীতে স্বপ্ন ছিল – সোনা ছিল যাহা
নিরুত্তর শান্তি পায়;- যেন কোন মায়াবীর প্রয়োজনে লাগে ।
কি বুঝিতে চাই আর? ... রৌদ্র নিভে গেলে পাখি – পাখালির ডাক
শুনিনি কি? প্রান্তরের কুয়াশায় দেখিনি কি উড়ে গেছে কাক!","আমরা মৃত্যুর আগে কি বুঝিতে চাই আর? জানি না কি আহা,
সব রঙ কামনার শিয়রে যে দেয়ালের মতো এসে জাগে
ধূসর মৃত্যুর মুখ ;- একদিন পৃথিবীতে স্বপ্ন ছিল – সোনা ছিল যাহা
নিরুত্তর শান্তি পায়;- যেন কোন মায়াবীর প্রয়োজনে লাগে ।
কি বুঝিতে চাই আর? ... রৌদ্র নিভে গেলে পাখি – পাখালির ডাক
শুনিনি কি? প্রান্তরের কুয়াশায় দেখিনি কি উড়ে গেছে কাক!",,2020-11-27 20:14:27,,,,,1145,13,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158836494414882,,15330419881,False,[]
10158835027124882,"ছোটলু ভাই, আর পিঠ চাপড়ে বলবেন না, 'কাজটা ভাল হয়েছে', আর তাঁর লেন্সের লাইব্রেরির চাবিটা ধরিয়ে দিয়ে বলবেন না, 'যা লাগবে নিয়ে যাও'। তার ৭১ এর কানা বিটল এর গল্প শুনতে শুনতে ক্যাফে তাজ হয়ে রাজারবাগ পুলিশ লাইনে ২৫শে মার্চের ছিন্নভিন্ন অবস্থার গল্প আর শুনবো না। সবকিছুতে তার শিশুর চোখের কৌতূহল আর উৎসাহ দেয়ার হৃদয়টার জন্য মন কাঁদবে। ভাল থাকবেন ছোটলু ভাই, পরিবারের সবার জন্য সমবেদনা। (ইন্নালিল্লাহি ওয়া ইন্না ইলাইহে রাজিউন)।","ছোটলু ভাই, আর পিঠ চাপড়ে বলবেন না, 'কাজটা ভাল হয়েছে', আর তাঁর লেন্সের লাইব্রেরির চাবিটা ধরিয়ে দিয়ে বলবেন না, 'যা লাগবে নিয়ে যাও'। তার ৭১ এর কানা বিটল এর গল্প শুনতে শুনতে ক্যাফে তাজ হয়ে রাজারবাগ পুলিশ লাইনে ২৫শে মার্চের ছিন্নভিন্ন অবস্থার গল্প আর শুনবো না। সবকিছুতে তার শিশুর চোখের কৌতূহল আর উৎসাহ দেয়ার হৃদয়টার জন্য মন কাঁদবে। ভাল থাকবেন ছোটলু ভাই, পরিবারের সবার জন্য সমবেদনা। (ইন্নালিল্লাহি ওয়া ইন্না ইলাইহে রাজিউন)।",,2020-11-27 04:55:25,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127259261_10158835027129882_7849670613029988849_n.jpg?_nc_cat=105&ccb=2&_nc_sid=2d5d41&_nc_ohc=ow_i5UhPinAAX94CWCZ&_nc_ht=scontent-amt2-1.xx&tp=14&oh=92d21fa00fa237f7eb385faaf740e397&oe=603A1A85,,,,1565,54,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158835027124882,,15330419881,False,"['https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127259261_10158835027129882_7849670613029988849_n.jpg?_nc_cat=105&ccb=2&_nc_sid=2d5d41&_nc_ohc=ow_i5UhPinAAX94CWCZ&_nc_ht=scontent-amt2-1.xx&tp=14&oh=92d21fa00fa237f7eb385faaf740e397&oe=603A1A85', 'https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127259261_10158835027129882_7849670613029988849_n.jpg?_nc_cat=105&ccb=2&_nc_sid=2d5d41&_nc_ohc=ow_i5UhPinAAX94CWCZ&_nc_ht=scontent-amt2-1.xx&tp=14&oh=92d21fa00fa237f7eb385faaf740e397&oe=603A1A85', 'https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127259261_10158835027129882_7849670613029988849_n.jpg?_nc_cat=105&ccb=2&_nc_sid=2d5d41&_nc_ohc=ow_i5UhPinAAX94CWCZ&_nc_ht=scontent-amt2-1.xx&tp=14&oh=92d21fa00fa237f7eb385faaf740e397&oe=603A1A85']"
10158835039499882,©Indronill Chatree,©Indronill Chatree,,2020-11-27 04:48:39,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127038661_10158835039444882_8278653020284402662_o.jpg?_nc_cat=105&ccb=2&_nc_sid=110474&_nc_ohc=LiltYNVtpykAX9MHafm&_nc_ht=scontent-amt2-1.xx&tp=14&oh=f58848b5873f78c19678fed761bd5335&oe=6039357B,,,,1797,9,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158835039499882,,15330419881,False,['https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/127038661_10158835039444882_8278653020284402662_o.jpg?_nc_cat=105&ccb=2&_nc_sid=110474&_nc_ohc=LiltYNVtpykAX9MHafm&_nc_ht=scontent-amt2-1.xx&tp=14&oh=f58848b5873f78c19678fed761bd5335&oe=6039357B']
10158833832309882,"সবচেয়ে আকাশ নক্ষত্র ঘাস চন্দ্রমল্লিকার রাত্রি ভালো;
তবুও সময় স্থির নয়,
আরেক গভীরতর শেষ রূপ চেয়ে
দেখেছে সে তোমার বলয়।

এই পৃথিবীর ভালো পরিচিত রোদের মতন
তোমার শরীর; তুমি দান করোনি তো;
সময় তোমাকে সব দান করে মৃতদার বলে
সুদর্শনা, তুমি আজ মৃত।","সবচেয়ে আকাশ নক্ষত্র ঘাস চন্দ্রমল্লিকার রাত্রি ভালো;
তবুও সময় স্থির নয়,
আরেক গভীরতর শেষ রূপ চেয়ে
দেখেছে সে তোমার বলয়।

এই পৃথিবীর ভালো পরিচিত রোদের মতন
তোমার শরীর; তুমি দান করোনি তো;
সময় তোমাকে সব দান করে মৃতদার বলে
সুদর্শনা, তুমি আজ মৃত।",,2020-11-26 18:40:30,,,,,1176,10,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158833832309882,,15330419881,False,[]
10158833655589882,"যদি আজ পৃথিবীর ধুলো মাটি কাঁকরে হারাই
যদি আমি চলে যাই
নক্ষত্রের পারে,-
জানি আমি, তুমি আর আসিবে না খুঁজিতে আমারে!","যদি আজ পৃথিবীর ধুলো মাটি কাঁকরে হারাই
যদি আমি চলে যাই
নক্ষত্রের পারে,-
জানি আমি, তুমি আর আসিবে না খুঁজিতে আমারে!",,2020-11-26 16:54:04,,,,,2412,30,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158833655589882,,15330419881,False,[]
10158833390844882,পৃথিবীকে মায়াবী নদীর পারের দেশ বলে মনে হয়।,পৃথিবীকে মায়াবী নদীর পারের দেশ বলে মনে হয়।,,2020-11-26 13:55:21,,,,,1996,13,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158833390844882,,15330419881,False,[]
10158833122654882,"অনেক অপরিমেয় যুগ কেটে গেল;
মানুষকে স্থির- স্থিরতর হতে দেবে না সময়;
সে কিছু চেয়েছে বলে এত রক্ত নদী।
অন্ধকার প্রেরণার মতো মনে হয়
দূর সাগরের শব্দ — শতাব্দীর তীরে এসে ঝরে :
কাল কিছু হয়েছিল; — হবে কি শাশ্বতকাল পরে।","অনেক অপরিমেয় যুগ কেটে গেল;
মানুষকে স্থির- স্থিরতর হতে দেবে না সময়;
সে কিছু চেয়েছে বলে এত রক্ত নদী।
অন্ধকার প্রেরণার মতো মনে হয়
দূর সাগরের শব্দ — শতাব্দীর তীরে এসে ঝরে :
কাল কিছু হয়েছিল; — হবে কি শাশ্বতকাল পরে।",,2020-11-26 09:53:22,,,,,1204,4,0,https://facebook.com/timirbidary.jibanananda.das/posts/10158833122654882,,15330419881,False,[]
